,id,file,page_link,page_number,marginal_text,merged,text_line,final_target
1954,i-FaDFBK29dFjfTmotv1VHk6,riksdagen-records\data\1909\prot-1909--ak--040.xml,https://betalab.kb.se/prot-1909--ak--40/prot_1909__ak__40-048.jp2/_view ,49,0.0,0.0,"Det är för öfrigt en rätt afsevärd kostnad, som skeppsgossekåren åsamkar staten. Dess numerär utgör 600, och jag antar, att man åtminstone får beräkna föda och kläder till 400 kronor för",0.0
1955,i-Q3F2dSvbizSvFQqLA8s6EZ,riksdagen-records\data\1948\prot-1948--ak--004.xml,https://betalab.kb.se/prot-1948--ak--4/prot_1948__ak__4-063.jp2/_view ,64,0.0,0.0,"2) av herr Jonsson i Skedsbygd, utan angivet yrkande.",0.0
1956,i-WZi6dzzj6Fvrq31LqujEWi,riksdagen-records\data\1964\prot-1964--fk--021.xml,https://betalab.kb.se/prot-1964--fk--21/prot_1964__fk__21-013.jp2/_view ,14,0.0,0.0,På gjord proposition bifölls vad utskottet i mom. I hemställt.,0.0
1957,i-B7ukUhUHUWhqqP57ADir42,riksdagen-records\data\1935\prot-1935--ak--009.xml,https://betalab.kb.se/prot-1935--ak--9/prot_1935__ak__9-032.jp2/_view ,33,0.0,0.0,"Ja: Nej; Vinner Nej, har kammaren, med avslag å utskottets berörda hemställan, bifallit den i ämnet väckta motionen.",0.0
1958,i-L9cAB3GpLwavub29w9NKMS,riksdagen-records\data\1906\prot-1906--ak--060.xml,https://betalab.kb.se/prot-1906--ak--60/prot_1906__ak__60-003.jp2/_view ,4,0.0,0.0,"n:o 157, i anledning af Kungl. Maj:ts proposition till Riksdagen angående godkännande af öfverenskommelse rörande ekonomisk uppgörelse mellan Sverige och Norge i anledning af unionens upplösning, och",0.0
1959,i-AmnrENxpmLY1M2K52XknNT,riksdagen-records\data\1935\prot-1935--fk--013.xml,https://betalab.kb.se/prot-1935--fk--13/prot_1935__fk__13-001.jp2/_view ,2,0.0,0.0,"nr 130, angående befrielse för vissa officerare vid flottan från dem ådömd betalningsskyldighet till kronan.",0.0
1960,i-Jh5kvhX2fYDcj9YBAG1ybE,riksdagen-records\data\1949\prot-1949--fk--017.xml,https://betalab.kb.se/prot-1949--fk--17/prot_1949__fk__17-021.jp2/_view ,22,0.0,0.0,"Jag misstror sålunda den alltför väldiga apparaten, och jag misstror den desto mer som det til syvende og sidst dock är en politisk apparat. Det är en konferens av regeringsrepresentanter — jag förutsätter att de väljas bland kulturellt intresserade personer, men det är i alla fall en under staternas ledning stående organisation, som skall samla allting under en hatt — liksom somliga här i landet älska att, om det finns ett antal organisationer, som arbeta för ett ändamål, föra ihop dem alla i en överorganisation, där allting kan koncentreras.",0.0
1961,i-2hCMiavdcyWt8BSTBaakhM,riksdagen-records\data\1918\prot-1918--fk--034.xml,https://betalab.kb.se/prot-1918--fk--34/prot_1918__fk__34-010.jp2/_view ,11,1.0,0.0,(Forts.),1.0
1962,i-Xxjn9rw3DdafivNkeemnoC,riksdagen-records\data\1918\prot-1918--fk--034.xml,https://betalab.kb.se/prot-1918--fk--34/prot_1918__fk__34-010.jp2/_view ,11,1.0,1.0,"höga vetenskapliga kvalifikationer, som krävas för att den skall på 4ng. sammnn-",2.0
1963,i-Cx9HBdFPqRAfdJXekLavhx,riksdagen-records\data\1882\prot-1882--ak--057.xml,https://betalab.kb.se/prot-1882--ak--57/prot_1882__ak__57-028.jp2/_view ,29,1.0,1.0,"är högst betydligt; det uppgår till omkring 50,000 stycken, det vill Angående säga fullt hälften af alla de renar, som tillhöra lappar bosatte inom förslag till",2.0
1964,i-3mPcJv8nR3mxvvLjKjp9aP,riksdagen-records\data\1932\prot-1932--ak--036.xml,https://betalab.kb.se/prot-1932--ak--36/prot_1932__ak__36-004.jp2/_view ,5,0.0,0.0,"nr 59,1 anledning av Kungl. Maj:ts proposition angående försäljning av vissa kronan tillhöriga hållhägnader i Norrbottens län;",0.0
1965,i-7DRDkc2A6tdUMPrxb8tLWj,riksdagen-records\data\1867\prot-1867--fk--0406.xml,https://betalab.kb.se/prot-1867--fk--0406/prot_1867__fk__0406-022.jp2/_view ,23,0.0,0.0,Jas,0.0
1966,i-V2oyjhSRBC2zgqT6mCAS13,riksdagen-records\data\1887\prot-1887-majjul-fk--018.xml,https://betalab.kb.se/prot-1887-majjul-fk--18/prot_1887_majjul_fk__18-020.jp2/_view ,21,0.0,0.0,"Då således sista punkten i första paragrafens första stycke icke blott är öfverflödig utan äfven kan vara skadlig, tager jag mig friheten att yrka bifall till första paragrafen med den ändring, att denna punkt alldeles uteslutes. Påståendet att häraf skulle kunna uppkomma svårigheter, är redan vederlagdt af två justitieråd och enär Kongl. Maj:ts lagförslag icke är utan ändring tillstyrkt af lagutskottet och icke torde utan ändring blifva antaget, bör utan olägenhet äfven denna ändring deri kunna vidtagas, och det lär ej vara sannolikt att Andra Kammaren, om den godkänner förslaget i öfrigt, skall motsätta sig nu föreslagna ändring.",0.0
1967,i-ASdAcw1mBzGDbJzM5885QL,riksdagen-records\data\1972\prot-1972--045.xml,https://betalab.kb.se/prot-1972--45/prot_1972__45-072.jp2/_view ,73,1.0,0.0,Nr 45,1.0
1968,i-CfKmNnJxu8cbNpK4zHqbA4,riksdagen-records\data\1902\prot-1902--fk--001.xml,https://betalab.kb.se/prot-1902--fk--1/prot_1902__fk__1-000.jp2/_view ,1,0.0,0.0,"Sedan herr ordföranden derefter intagit talmansplatsen, tillkännagaf herr ordföranden, att han på grund af bestämmelsen i 182 mom. af kammarens ordningsstadga anmodat vice häradshöfdingen A. Hafström att, till dess sekreterare blifvit utsedd, föra kammarens protokoll, äfvensom att herr ordföranden för tillfället anstält kanslibiträden och vaktbetjening till erforderligt antal.",0.0
1969,i-PhAWMkUroZqfNgL59NsnCU,riksdagen-records\data\1939\prot-1939-urtima-ak--029.xml,https://betalab.kb.se/prot-1939-urtima-ak--29/prot_1939_urtima_ak__29-001.jp2/_view ,2,0.0,0.0,Till riksdagens andra kammare.,0.0
1970,i-GgA2j2nnqRaMEQtvHEcQA8,riksdagen-records\data\1878\prot-1878--fk--045.xml,https://betalab.kb.se/prot-1878--fk--45/prot_1878__fk__45-000.jp2/_view ,1,0.0,0.0,Fredagen den 17 Maj.,0.0
1971,i-66Ps4bavxGk1gN9mX9VP69,riksdagen-records\data\198182\prot-198182--176.xml,https://betalab.kb.se/prot-198182--176/prot_198182__176-003.jp2/_view ,4,0.0,0.0,Utbildningsutskottets betänkande,0.0
1972,i-YEwUXJTBh3A62gikf6Rxdh,riksdagen-records\data\1932\prot-1932--ak--002.xml,https://betalab.kb.se/prot-1932--ak--2/prot_1932__ak__2-003.jp2/_view ,4,0.0,0.0,"» Magnusson i Skövde,",0.0
1973,i-PmLe1ZLtjD4RXmGRdBLgo7,riksdagen-records\data\1961\prot-1961--ak--016.xml,https://betalab.kb.se/prot-1961--ak--16/prot_1961__ak__16-071.jp2/_view ,72,0.0,0.0,"Herr talman! När man suttit och lyssnat till denna debatt, har man inte haft någon känsla av att den har utmärkts av skräck för att upprepa tidigare anförda satser och argument. Detta ger mig mod att upprepa något som tidigare har sagts, nämligen att jag tillhör dem som har ett mycket starkt intresse av att stödja ideella verksamheter i vårt samhälle. Jag vill med entusiasm möta alla realistiska försök till stimulerande åtgärder.",0.0
1974,i-KE7itSZxW1vBQyW1D1uRsb,riksdagen-records\data\1881\prot-1881--fk--008.xml,https://betalab.kb.se/prot-1881--fk--8/prot_1881__fk__8-002.jp2/_view ,3,0.0,0.0,"N:o 4, i anledning af Riksdagens Justitieombudsmans hemställan om ändring i eller tillägg till förordningen den 16 Juni 1875 angående inteckning i fast egendom.",0.0
1975,i-8LG221iebj3NgaMbXoHvLK,riksdagen-records\data\1939\prot-1939-urtima-ak--029.xml,https://betalab.kb.se/prot-1939-urtima-ak--29/prot_1939_urtima_ak__29-001.jp2/_view ,2,0.0,0.0,Protokoll över granskningen jämte den granskade fullmakten skulle överlämnas till andra kammaren.,0.0
1976,i-Vtt67PqNjYCmTsDyuNPGnk,riksdagen-records\data\197576\prot-197576--071.xml,https://betalab.kb.se/prot-197576--71/prot_197576__71-042.jp2/_view ,43,0.0,0.0,” Strömberg i Botkyrka (fp) 106,0.0
1977,i-LsfebnyxxVUons37BMa9DZ,riksdagen-records\data\198788\prot-198788--070.xml,https://betalab.kb.se/prot-198788--70/prot_198788__70-033.jp2/_view ,34,0.0,0.0,"Herr talman! Att jag framställde interpellationen berodde på den första informationen i detta sammanhang, av vilken man lätt kunde få uppfattningen att det här var någonting som televerket självt hade beslutat om. Sedan visade det sig att regeringen hade godkänt taxehöjningarna i fråga. Jag skall inte gå in i detalj på det här med ansvarsfördelningen. Jag litar på att det som kommunikationsministern har angivit är riktigt. Men det stod ju ändå klart, tycker jag, att televerket hade redovisat den aktuella skillnaden i samband med att man gjorde denna kategoriklyvning. Det har ju tidigare inte förelegat någon skillnad mellan företag och hushåll när det gäller enkelt telefonabonnemang. Men det blir litet skillnad, om växlar etc. kommer in i bilden.",0.0
1978,i-WoYqczqGbjN8DBGyh3K7sF,riksdagen-records\data\1941\prot-1941--ak--044.xml,https://betalab.kb.se/prot-1941-höst-ak--44/prot_1941_höst_ak__44-035.jp2/_view ,36,0.0,0.0,"Ett annat exempel är den svenska handelspolitiken. Bara i pengar räknat leverera vi detta år för 50 miljoner kronor mer varor till Tyskland än vad vi själva erhålla. För nästa år har regeringen bundit sig för att leverera minimum 100 miljoner kronor mer svenska varor till Tyskland än vad vi själva erhålla därifrån. Om man därjämte håller i minnet den ogynnsamma prisutvecklingen, uttryckt däri, att medan de svenska exportprodukterna betalas med 45 procent högre priser i Tyskland, får vårt land betala de tyska varorna med 110 procent mer än tidigare, vilket innebär att vi för exempelvis 100,000 tyska arbetares produktion få betala 150,000 svenska arbetares motsvarande produktion, så har man en illustration till läget.",0.0
1979,i-EQFpUXTgWuwgUmTAJqszZS,riksdagen-records\data\1916\prot-1916--ak--088.xml,https://betalab.kb.se/prot-1916--ak--88/prot_1916__ak__88-001.jp2/_view ,2,1.0,0.0,2 Söndagen den 4 juni.,1.0
1980,i-7Q2AH7btx87CwZj3tEaCLa,riksdagen-records\data\198384\prot-198384--151.xml,https://betalab.kb.se/prot-198384--151/prot_198384__151-085.jp2/_view ,86,0.0,0.0,"Det viktigaste och allvarligaste i detta ärende är ändå den efterforskning som utrikesministern trots allt påbörjade genom språkgranskningen, även om han inte har erkänt detta, vare sig inför utskottet eller i annat sammanhang.",0.0
1981,i-ANLcyNmk2UhiccwsbrzrHr,riksdagen-records\data\1870\prot-1870--fk--0217.xml,https://betalab.kb.se/prot-1870--fk--0217/prot_1870__fk__0217-005.jp2/_view ,6,0.0,0.0,"N:o 9, i anledning af Kongl. Maj:ts nådiga Proposition angående disponerandet af de åt f. d. Bergsskolan i Falun upplåtna gårdar m. m.;",0.0
1982,i-6DipSs8VhwXaiWigeDYiGq,riksdagen-records\data\1868\prot-1868--fk--0203.xml,https://betalab.kb.se/prot-1868--fk--0203/prot_1868__fk__0203-008.jp2/_view ,9,0.0,0.0,"Då vi således. enligt min jasigt, endast hafva att bestämma exemplarens antal, anser jag att detta kan nu utan återremiss afgöras och Betänkandet i öfrigt bifallas.",0.0
1983,i-9zrH6L36tGWUbsPncDrnxa,riksdagen-records\data\1960\prot-1960--fk--001.xml,https://betalab.kb.se/prot-1960--fk--1/prot_1960__fk__1-014.jp2/_view ,15,0.0,0.0,"kanslist (kansliskrivare): Blinke, Gunvor, fru;",0.0
1984,i-Tb1FB16EbHuukmVvAi4MY5,riksdagen-records\data\198384\prot-198384--079.xml,https://betalab.kb.se/prot-198384--79/prot_198384__79-038.jp2/_view ,39,0.0,0.0,Andre vice talmannen 117,0.0
1985,i-AgEmv8nyzuiaqsVwaphTDm,riksdagen-records\data\1914\prot-1914-a-fk--026.xml,https://betalab.kb.se/prot-1914-a-fk--26/prot_1914_a_fk__26-003.jp2/_view ,4,0.0,0.0,"Utskottet hade i nu föredragna punkt på åberovade grunder hemställt, att riksdagen måtte, med avslag å friherre Hermelins m. fl. samt herr Sundströms m. fl. förevarande motioner och med bifall till Kungl. Maj:ts förslag,",0.0
1986,i-7EZHEZktHs2Lv6UM6y7N5o,riksdagen-records\data\1962\prot-1962--fk--026.xml,https://betalab.kb.se/prot-1962-höst-fk--26/prot_1962_höst_fk__26-002.jp2/_view ,3,0.0,0.0,"Jag hälsar kammarens ärade ledamöter välkomna till denna riksdags höstsession, och jag ber att få förklara sessionen öppnad.",0.0
1987,i-4Rag9Vui3iAatBZUCAysTd,riksdagen-records\data\1876\prot-1876--ak--039.xml,https://betalab.kb.se/prot-1876--ak--39/prot_1876__ak__39-018.jp2/_view ,19,0.0,0.0,"Chefen för Kongl. Finansdepartementet, Statsrådet Forssell:",0.0
1988,i-Uc95uXAXnZ2Fi9eYNqtA4y,riksdagen-records\data\1880\prot-1880--fk--006.xml,https://betalab.kb.se/prot-1880--fk--6/prot_1880__fk__6-003.jp2/_view ,4,0.0,0.0,"År 1880 den 14 Februari sammanträdde Kamrarnes valmän för att utse Riksdagens Justitie-ombudsman; och befunnos, efter valsedlarnes öppnande, rösterna hafva utfallit sålunda:",0.0
1989,i-GoTr5CqzMBWTo7VyuVWDM8,riksdagen-records\data\1969\prot-1969--fk--026.xml,https://betalab.kb.se/prot-1969--fk--26/prot_1969__fk__26-016.jp2/_view ,17,0.0,0.0,"Inte så sällan förekommer det exempelvis att till varje dragfordon hör flera släpvagnar, av vilka endast en är i trafik medan de andra står under lastning eller lossning eller används på annat sätt utan att trafikera vägnätet. Släpvagnen nyttjas många gånger som något slags lagerlokal — det är en ganska vanlig företeelse.",0.0
1990,i-DFJGqJa2PGTT7Wz9pNKqVG,riksdagen-records\data\1928\prot-1928--ak--015.xml,https://betalab.kb.se/prot-1928--ak--15/prot_1928__ak__15-036.jp2/_view ,37,1.0,0.0,behov.,1.0
1991,i-MVbmi9ik5MWRebRdBnjDuY,riksdagen-records\data\1957\prot-1957--ak--019.xml,https://betalab.kb.se/prot-1957--ak--19/prot_1957__ak__19-028.jp2/_view ,29,0.0,0.0,"Herr Hansson i Skegrie förklarade, att en del mindre tidningar hade ekonomiska svårigheter. Han tycktes mena att, om man fick kommersiell reklam i TV, skulle de mindre tidningarna få ökade svårigheter att klara sig. — Den kommersiella reklamen i TV skulle väl i någon mån konkurrera med riksannonseringen, men såvitt jag förstår inte alls med den lokala annonsering, som de där med stora ekonomiska bekymmer kämpande mindre tidningarna särskilt är beroende av. De allvarliga problem, som en del mindre tidningar i landet har att brottas med och som jag för min del ingalunda vill bagatellisera, tvärtom, sammanhänger alltså mycket litet med — televisionsreklamen. Vad riksannonseringen beträffar har såväl herr Löfgren som herr Håstad belyst den saken. Jag vill bara nämna, att jag i förrgår såg amerikanska uppgifter om reklamens utveckling det senaste året, enligt vilka en betydande ökning av tidningsreklamen skett trots televisionsreklamens samtidiga ökning.",0.0
1992,i-Je8JAaa8uQDjkrTm4dCzMV,riksdagen-records\data\198485\prot-198485--114.xml,https://betalab.kb.se/prot-198485--114/prot_198485__114-007.jp2/_view ,8,1.0,1.0,Näringsutskottet har gjort en i och för sig grundlig och förtjänstfull studie av den här frågan. Men man har därvid koncentrerat sig till planerna på det nya aluminiumsmältverk i Piteå som Gränges och Vattenfall är intressenter i. Enligt vår mening räcker det inte med att staten nöjer sig med att från sidan betrakta vad dessa intressenter eventuellt kommer fram till. Det är den 123,2.0
1993,i-Y12BBbxHYK1kCyHwHv2MR3,riksdagen-records\data\1881\prot-1881--fk--039.xml,https://betalab.kb.se/prot-1881--fk--39/prot_1881__fk__39-001.jp2/_view ,2,0.0,0.0,"N:o 43, i anledning af Kongl. Maj:ts nådiga proposition angående täckande af en å anslaget till marinregementet uppkommen brist;",0.0
1994,i-83raB6dmyt74cbxhq5sTnM,riksdagen-records\data\1963\prot-1963--fk--007.xml,https://betalab.kb.se/prot-1963--fk--7/prot_1963__fk__7-005.jp2/_view ,6,0.0,0.0,att de kontaktkonferenser som ordnas med företrädare för den lokala befolkningen i hög grad blir en ren pro formasak.,0.0
1995,i-BcTvQXsiFwUAr7qkxF8wXx,riksdagen-records\data\1875\prot-1875--ak--052.xml,https://betalab.kb.se/prot-1875--ak--52/prot_1875__ak__52-070.jp2/_view ,71,0.0,0.0,"Den, som till kontraproposition i den votering, som kommer att försiggå näst före voteringen om kontraproposition för hufvudvoteringen öfver 1:sta och 2:dra punkterna i Särskilda Utskottets utlåtande N:o 2, antager deras mening, som yrka bifall till det förslag, som blifvit framstäldt i den af Herr Gunnar Eriksson m. fl. afgifna, vid utlåtandet fogade reservation, röstar",0.0
1996,i-5qqxixTwaNnMFM4gEiHkzJ,riksdagen-records\data\1944\prot-1944--ak--032.xml,https://betalab.kb.se/prot-1944-höst-ak--32/prot_1944_höst_ak__32-060.jp2/_view ,61,0.0,0.0,Herr Eriksson i Stockholm:,0.0
1997,i-VejJGi9aJU3zP8pjdAxEHu,riksdagen-records\data\1964\prot-1964--ak--010.xml,https://betalab.kb.se/prot-1964--ak--10/prot_1964__ak__10-073.jp2/_view ,74,0.0,0.0,Jag ber därför att få yrka bifall till motion nr 389 i denna kammare.,0.0
1998,i-YTrnd2QcPvD7zxAJj1snnB,riksdagen-records\data\1909\prot-1909--ak--030.xml,https://betalab.kb.se/prot-1909--ak--30/prot_1909__ak__30-024.jp2/_view ,25,1.0,1.0,"styrkt den åsikten, att om man skulle låta statstjänare utföra ifråga- Angående varande arbete, kommer detta att blifva väsentligen dyrare, än nu ""tförande ge ar s 2: 8 58 . nom tullverär fallet. År man af den åsikten, att det är vederbörande imports personal törer, som skola betala kostnaderna i detta fall, blir således följden, af det arbete, att betydligt större kostnader komma att drabba importhandeln, än som i en del för närvarande är förbållandet. hamnar ålig- Det är endast på den grund, att jag efter de upplysningar, jag ger där be. . AB , » JAg , fintliga packinhämtat, kommit till den bestämda åsikten, att kostnaderna, om arhuskarlslag betet öfvertages af staten, komma att blifva betydligt högre än med — » m. den nuvarande packhuskarlsinstitutionen, som jag ansluter mig till (Forts.) det uttalande, som här redan gjorts, om afslag å såväl motionen som utskottets hemställan. Jag gör detta äfven af det skäl, att Kungl. Maj:t har tillsatt en kommitté för utredning af tullverkets stater och där naturligtvis äfven frågan om packhuskarlsinstitutionen måste komma till behandling. Jag vill därjämte erinra om, att af handlingarna framgår, att Kungl. Maj:t icke senare än 1907 afslagit en framställning, liknande den nu förevarande. Och det synes, att, då tullverkets stater äro under utredning, det icke skulle vara behöfligt för Riksdagen att nu skrifva till Kungl. Maj:t i denna sak. Ty vi kunna ju inom kort förvänta att få se hvad nyss nämnda kommitté kan komma fram med i detta afseende i sitt utlåtande. De importörer i Göteborg, hvilka, på sätt jag förut nämnt, tillskrifvit mig i denna sak, yrka i sin skrifvelse, att vederbörande importörer i större utsträckning än nu -varit förhållandet, skola blifva i tillfälle att få uttala sina åsikter i denna sak. Jag vet mycket väl, att af handlingarna framgår, att såväl handelskamrarne i Göteborg och Stockholm som köpmannaföreningen i Malmö ha enhälligt uttalat sig för packhuskarlsinstitutionens afskaffande. Och min mening är icke att desavouera vederbörande handelskamrar. Men det förstår hvar och en, att det icke är alldeles gifvet, att därför att icke handelskamrarnes utlåtanden äro ätföljda af några reservationer, hvad där är sagdt, är ett enhälligt uttryck för vederbörande importörers åsikt i frågan. Och som jag redan nämnt, ha många importörer endast i Göteborg uttalat sig mot det föreliggande förslaget. Den lilla lista, som jag här har i min hand, har icke cirkulerat längre än under tisdagen, då man trodde, att frågan skulle komma upp till behandling i Riksdagen redan på onsdagen. Det har således nedlagts ett mycket ringa arbete för att få fram en opinion mot motionen. Listan hade förvisso blifvit mera omfångsrik, om något längre tid stått till buds. Jag har emellertid ansett mig förpliktad att här inför kammaren redogöra för de åsikter, som framlagts af åtskilliga köpmän mot nu ifrågavarande motion, på hvilken jag alltså yrkar afslag.",2.0
1999,i-5BiVHWUkfUQSzTFxhgJjS5,riksdagen-records\data\198182\prot-198182--176.xml,https://betalab.kb.se/prot-198182--176/prot_198182__176-003.jp2/_view ,4,0.0,0.0,103 107,0.0
2000,i-BTwgVDpqzqGK8Ur7TCKAA2,riksdagen-records\data\1924\prot-1924--ak--014.xml,https://betalab.kb.se/prot-1924--ak--14/prot_1924__ak__14-001.jp2/_view ,2,0.0,0.0,nr 378 och 379 av herr Holmgren;,0.0
2001,i-BUvxGDY2oyD6HPnXvymjhp,riksdagen-records\data\1953\prot-1953--fk--011.xml,https://betalab.kb.se/prot-1953--fk--11/prot_1953__fk__11-045.jp2/_view ,46,0.0,0.0,SJ har som trafikföretag rätt att i konkurrens med enskilda monopolföretag köpa upp busslinjer — det är bara den saken vi hävdar. Vi har sannerligen alla gagn av att det statliga trafikföretaget får möjligheter att bedriva en lönsam verksamhet.,0.0
2002,i-MrVR7giMR3fZo7nV2S7zTP,riksdagen-records\data\198384\prot-198384--151.xml,https://betalab.kb.se/prot-198384--151/prot_198384__151-085.jp2/_view ,86,0.0,0.0,"Herr talman! Av omsorg om kammaren skall jag i alla fall inte börja rimma, inte ens i mina repliker.",0.0
2003,i-GKMiMgGTuNvSY11DERUPMP,riksdagen-records\data\1940\prot-1940--ak--023.xml,https://betalab.kb.se/prot-1940--ak--23/prot_1940__ak__23-002.jp2/_view ,3,0.0,0.0,"Föredrogs, men bordlades åter andra lagutskottets utlåtande nr 15.",0.0
2004,i-RrkeyuFeZkY1WNJMxnAkwH,riksdagen-records\data\1899\prot-1899--fk--030.xml,https://betalab.kb.se/prot-1899--fk--30/prot_1899__fk__30-010.jp2/_view ,11,0.0,0.0,"n:o 135, i anledning af inom Riksdagen väckta motioner i fråga om åtgärder för beredande af möjlighet för mindre bemedlade att förvärfva sig egna hem.",0.0
2005,i-87yvPm7xW4tLMR7HjnhAGN,riksdagen-records\data\1952\prot-1952--ak--013.xml,https://betalab.kb.se/prot-1952--ak--13/prot_1952__ak__13-003.jp2/_view ,4,0.0,0.0,nr 540 av herrar Birke och Fagerholm;,0.0
2006,i-D4PAedWo69xnmKjAfRMVuf,riksdagen-records\data\1971\prot-1971--076.xml,https://betalab.kb.se/prot-1971--76/prot_1971__76-005.jp2/_view ,6,0.0,0.0,Kammaren utsåg för valperioden 1971—1974 till,0.0
2007,i-MUyLNcMazQgU35Wbr6MMha,riksdagen-records\data\1931\prot-1931--fk--020.xml,https://betalab.kb.se/prot-1931--fk--20/prot_1931__fk__20-083.jp2/_view ,84,0.0,0.0,"Nu skall jag givetvis i detta sammanhang icke ingå i något närmare bemötande av dessa synpunkter. Men jag anser mig likväl böra framhålla, att därest desamma vid en eventuell överarbetning av lagförslaget vunne alltför stort beaktande, skulle det för jordbrukarna inom landets olika delar och särskilt i Norrland uppstå synnerligen svåra olägenheter.",0.0
2008,i-VAe44CK7n2EWwHDh89ym1a,riksdagen-records\data\197980\prot-197980--153.xml,https://betalab.kb.se/prot-197980--153/prot_197980__153-080.jp2/_view ,81,1.0,0.0,Regionalpolitiken,1.0
2009,i-GDDjtshBCwcCb2ndL353Hv,riksdagen-records\data\1883\prot-1883--ak--012.xml,https://betalab.kb.se/prot-1883--ak--12/prot_1883__ak__12-048.jp2/_view ,49,0.0,0.0,Kammarens ledamöter åtskildes kl. + 4 e. m.,0.0
2010,i-9njjiUcwgx2cwZcRZVpu2,riksdagen-records\data\1962\prot-1962--fk--026.xml,https://betalab.kb.se/prot-1962-höst-fk--26/prot_1962_höst_fk__26-002.jp2/_view ,3,0.0,0.0,Herr TALMANNEN öppnade sammanträdet med följande ord:,0.0
2011,i-7dfoLACNEZ96Vor9yH2Trk,riksdagen-records\data\1920\prot-1920--fk--001.xml,https://betalab.kb.se/prot-1920--fk--1/prot_1920__fk__1-009.jp2/_view ,10,0.0,0.0,"Efter föredragning av militieombudsmannens vid innevarande riksmöte avgivna ämbetsberättelse hänvisades framställningarna angående förhöjning av de till befordrande av göromålens gång, till expenser och till resekostnader anvisade anslag samt angående dvrtidstillägg under år 1920 åt befattningshavare vid militieombudsmansexpeditionen till bankoutskottet och berättelsen i övrigt till lagutskottet.",0.0
2012,i-TMYQoZYFzpYYAahqzoUwvW,riksdagen-records\data\1867\prot-1867--fk--0313.xml,https://betalab.kb.se/prot-1867--fk--0313/prot_1867__fk__0313-021.jp2/_view ,22,1.0,0.0,Den 13 Mars. 123,1.0
2013,i-JCMxaTPWhKB6YoENRkEWf6,riksdagen-records\data\198687\prot-198687--075.xml,https://betalab.kb.se/prot-198687--75/prot_198687__75-030.jp2/_view ,31,1.0,0.0,Prot. 1986/87:75 19 februari 1987,1.0
2014,i-FiwEzRXwNYjRqR2irgiERf,riksdagen-records\data\1920\prot-1920--ak--011.xml,https://betalab.kb.se/prot-1920--ak--11/prot_1920__ak__11-000.jp2/_view ,1,0.0,0.0,Föredrogos var för sig och hänvisades till behandling av lagutskott Kungl. Maj:ts å kammarens bord vilande propositioner:,0.0
2015,i-AF8g2pMEeYx5fx23r3FAZc,riksdagen-records\data\1958\prot-1958-b-fk--007.xml,https://betalab.kb.se/prot-1958-b-fk--7/prot_1958_b_fk__7-034.jp2/_view ,35,0.0,0.0,1. slanggurkor:,0.0
2016,i-9rfH6b3Z4WvdUtMuYHUT7K,riksdagen-records\data\1931\prot-1931--fk--020.xml,https://betalab.kb.se/prot-1931--fk--20/prot_1931__fk__20-083.jp2/_view ,84,0.0,0.0,"För övrigt måste jag säga, att jag har svårt att förstå den kritik och opposition, som från nämnda håll framkommit mot de sakkunnigas förslag. Enligt min mening är skogsvårdsintresset ganska väl beaktat i förslaget. I 42 8 2 mom. heter det nämligen:",0.0
2017,i-S2KeathNu3bTh21bwahma8,riksdagen-records\data\1932\prot-1932--fk--024.xml,https://betalab.kb.se/prot-1932--fk--24/prot_1932__fk__24-011.jp2/_view ,12,1.0,0.0,(Forts.),1.0
2018,i-LiEouRRyZYkymWK2T33EHK,riksdagen-records\data\1878\prot-1878--ak--053.xml,https://betalab.kb.se/prot-1878--ak--53/prot_1878__ak__53-020.jp2/_view ,21,0.0,0.0,"fatta vapen, ej blott för att »afvärja inträngande fiendes anfall», utan",0.0
2019,i-MSEUKPJeSeYEpdFSBU1J9c,riksdagen-records\data\1882\prot-1882--ak--042.xml,https://betalab.kb.se/prot-1882--ak--42/prot_1882__ak__42-014.jp2/_view ,15,0.0,0.0,Efter 5 års tjenstgöring kan lönen ökas med 600 kronor.,0.0
2020,i-SSYskTBPHzLLTfwbmRSm26,riksdagen-records\data\1962\prot-1962--fk--026.xml,https://betalab.kb.se/prot-1962-höst-fk--26/prot_1962_höst_fk__26-002.jp2/_view ,3,0.0,0.0,"Härmed intygas att riksdagsman Emanuel Birke, född den 11/11 1893, på grund av blodtryckssjukdom är arbetsoförmögen åtminstone t. o. m. den 21/10 1962.",0.0
2021,i-B9BaatkeuArJqABhPBkvU1,riksdagen-records\data\1876\prot-1876--ak--053.xml,https://betalab.kb.se/prot-1876--ak--53/prot_1876__ak__53-044.jp2/_view ,45,0.0,0.0,"Herr Rydin: Jag hade en kamrat i Upsala, som hade till ordspråk: ""icke i dag, hedersbroder! men i morgon, ytterst bittida."" På detta sätt afspisade han alla kamraternas försök att förmå honom taga sin examen.",0.0
2022,i-LE5b1KpMKm5TcW7h7eENPD,riksdagen-records\data\1892\prot-1892--fk--038.xml,https://betalab.kb.se/prot-1892--fk--38/prot_1892__fk__38-008.jp2/_view ,9,0.0,0.0,"qvinnans rätt på bästa möjliga sätt tillgodoses. Ingen kan gerna förbise svårigheterna vid lösningen af en sådan fråga; men ju större dessa svårigheter äro, dess angelägnare är det väl, att man deråt egnar",0.0
