id,file,page_link,page_number,marginal_text,merged,text_line,posLeft,posUpper,posRight,posLower,year,relative_page_number,even_page,second_chamber,unicameral
i-7FLyhcsFP4c4kBsgSUmm9Y,riksdagen-records\data\1875\prot-1875--ak--052.xml,https://betalab.kb.se/prot-1875--ak--52/prot_1875__ak__52-070.jp2/_view ,71,1.0,0.0,Lördagen den 15 Mai. 71 N:o 52.,343.801652892562,73.90983000739098,885.9504132231405,85.3658536585366,1875.0,958.904109589041,1.0,1.0,0.0
i-Bsw6kmFxueNq528Zai1Ugu,riksdagen-records\data\198182\prot-198182--039.xml,https://betalab.kb.se/prot-198182--39/prot_198182__39-018.jp2/_view ,19,1.0,0.0,Nr 39,60.80525883319639,60.04250797024442,120.78882497945769,71.2008501594049,1981.0,367.34693877551024,1.0,0.0,1.0
i-R3M3FW564VEKi3ih4t8UEc,riksdagen-records\data\1934\prot-1934--ak--014.xml,https://betalab.kb.se/prot-1934--ak--14/prot_1934__ak__14-019.jp2/_view ,20,0.0,0.0,Herr Kilbom:,171.4898177920686,124.55642299503194,704.1800643086816,139.1057487579844,1934.0,513.5135135135134,0.0,1.0,0.0
i-7vxbe6QryYTrZTRYPnMBU3,riksdagen-records\data\1949\prot-1949--fk--026.xml,https://betalab.kb.se/prot-1949-höst-fk--26/prot_1949_höst_fk__26-020.jp2/_view ,21,0.0,0.0,"längning med 60 dagar av första tjänstgöringen för värnpliktigt underbefäl, vilka uttagits till gruppchefer, upptogs dock icke av Kungl. Maj:t, men detta förslag kom dock på grund av motioner under riksdagens prövning.",63.8412017167382,108.04020100502512,458.69098712446356,196.33883704235464,1949.0,952.3809523809523,1.0,0.0,0.0
i-HxXd3bADt3nrbcxkTYQBFT,riksdagen-records\data\1908\prot-1908--fk--026.xml,https://betalab.kb.se/prot-1908--fk--26/prot_1908__fk__26-053.jp2/_view ,54,0.0,0.0,"Man minns, hvilket uppseende denna sak väckte. Mureri arbetaren A. L. Jensen hade vändt sig till sin kyrkoherde, sogne präst Julius Ifversen vid Helligkorskirken i Köpenhamn, med begäran att blifva vigd vid Marie Amalie Lundquist, tillhörande samma församling. Muraren Jensen hade förut genom ett kungl. beslut af den 11 april 1902 erhållit skillsmässa från sin hustru och i samband därmed äfven tillåtelse att ingå nytt äktenskap med Marie Amalie Lundquist, oaktadt han” hade stått i brottsligt förhållande till henne, innan det första äktenskapet ännu var upplöst.",178.16091954022988,664.638783269962,917.2413793103448,833.0798479087453,1908.0,828.125,0.0,0.0,0.0
i-ReFPCHweSY2u9fHP9XaGZZ,riksdagen-records\data\1878\prot-1878--fk--045.xml,https://betalab.kb.se/prot-1878--fk--45/prot_1878__fk__45-000.jp2/_view ,1,0.0,0.0,RIKSDAGENS PROTOKOLL.,72.8587319243604,94.05204460966543,794.7719688542826,131.97026022304834,1878.0,0.0,1.0,0.0,0.0
i-AHe7VzK1dUDBa4GL5MqGug,riksdagen-records\data\1952\prot-1952--ak--013.xml,https://betalab.kb.se/prot-1952--ak--13/prot_1952__ak__13-003.jp2/_view ,4,0.0,0.0,nr 554 av herr Ståhl;,577.0440251572328,470.43979812545064,789.308176100629,482.3359769286229,1952.0,333.3333333333333,0.0,1.0,0.0
i-FQGQ5woWdLkLAYqpDSkr4r,riksdagen-records\data\1933\prot-1933--fk--018.xml,https://betalab.kb.se/prot-1933--fk--18/prot_1933__fk__18-030.jp2/_view ,31,1.0,1.0,"Om ändrade strafflagsbestämmelser rörande uppror och upplopp. (Forts.) Man har på borgerligt håll en tämligen stereotyp föreställning om uppror och revolution, om grymhet och blodtörst. Jag tror att den föreställningen är baserad inte minst på gamla minnen från borgarklassens framfart på historiens bana, t. ex. 1649 i England, 1789 och följande år i Frankrike, då man inte var rädd för vare sig blod eller våld på borgerligt håll.",69.35817805383023,78.27926657263752,850.4140786749482,167.48942172073342,1933.0,638.2978723404256,1.0,0.0,0.0
i-Qo3DK6kqRTiqEXuy1unXVB,riksdagen-records\data\198485\prot-198485--030.xml,https://betalab.kb.se/prot-198485--30/prot_198485__30-035.jp2/_view ,36,0.0,0.0,Jag vill fråga jordbruksministern om inte detta är grundproblemet. Hur skall vi få fällningskemikalier som inte medför de risker som nu har aktualiserats? Detta hindrar givetvis inte att kontrollen behöver skärpas på sätt som jordbruksministern anger. Det är också en nödvändig åtgärd. Kommunerna vill självfallet ha billiga och ändamålsenliga fällningskemikalier. Problemen är att det finns få sådana och att kunskapen om dem är otillräcklig.,38.49372384937239,407.2110286320255,713.8075313807532,531.813361611877,1984.0,673.0769230769231,0.0,0.0,1.0
i-3dfjfmefP4eszgBye1YqB5,riksdagen-records\data\1881\prot-1881--fk--033.xml,https://betalab.kb.se/prot-1881--fk--33/prot_1881__fk__33-054.jp2/_view ,55,0.0,0.0,"Hvad kostnaden beträffar, tror Jag, efter hvad under diskussionen blifvit upplyst, att den kan blifva mindre än många tänka och högst sannolikt kommer att inskränka sig till 800,000 kronor; i jemförelse med de summor, som eljest ifrågasättas, anser jag denna summa liten.",54.054054054054056,809.145880574452,796.4347326049453,887.3771730914588,1881.0,947.3684210526316,1.0,0.0,0.0
i-3mdmqNmb4uYmV5ty2e6SXo,riksdagen-records\data\1931\prot-1931--fk--020.xml,https://betalab.kb.se/prot-1931--fk--20/prot_1931__fk__20-083.jp2/_view ,84,0.0,0.0,"Av statsrådets svar framgår vidare att flertalet av de hörda ortsmyndigheterna samt vissa centrala myndigheter i princip givit de sakkunnigas förslag sin tillslutning, under det att ett ej ringa antal av ortsmyndigheterna samt domänstyrelsen och vissa sammanslutningar på skogsoch jordbruksväsendets område avstyrkt detsamma.",148.95833333333334,450.56497175141243,934.375,523.3050847457628,1931.0,954.0229885057471,0.0,0.0,0.0
i-N4BRWm1AEyhYSyM7KGExyd,riksdagen-records\data\1869\prot-1869--ak--0505.xml,https://betalab.kb.se/prot-1869--ak--0505/prot_1869__ak__0505-068.jp2/_view ,69,0.0,0.0,"N:o 91, i anledning af Kamrarnes skiljaktiga beslut rörande Stats- Utskottets Utlåtande N:o 69 öfver Kongl. Maj:ts nådiga Proposition om tullverkets aflöningsoch utgiftsstater för år 1870;",98.48058525604952,731.7442300416194,865.5036578503094,781.309118426031,1869.0,971.4285714285714,1.0,1.0,0.0
i-MnRdPAXgrZWdASEqaVkRiX,riksdagen-records\data\1920\prot-1920--ak--006.xml,https://betalab.kb.se/prot-1920--ak--6/prot_1920__ak__6-079.jp2/_view ,80,0.0,0.0,"Vidare kom hans excellens statsministern in på frågan om att ur kassafonden taga medel för 1921 års statsreglering och tillbakavisade såsom ett hugskott, att man skulle reservera något av detta för att täcka kristidskommissionernas förluster. Hans excellens statsministern förklarade, att man vet inte hur stora dessa förluster bli, ja, han trodde t. o. m. att vissa kommissioner skulle kunna lämna överskott. Men vad man naturligtvis vet är, att bränslekommissionen kommer att lämna ganska stor förlust. Ja, men, säger hans excellens, det få vi reda på, när den tiden kommer. Ja, när den tiden kommer, få vi reda på det, det är mycket riktigt. Men",191.57303370786516,707.1591774562072,920.2247191011236,870.906321401371,1920.0,849.4623655913979,0.0,1.0,0.0
i-P1tpNapdBxB5zHUZf5oeCq,riksdagen-records\data\1892\prot-1892--ak--019.xml,https://betalab.kb.se/prot-1892--ak--19/prot_1892__ak__19-029.jp2/_view ,30,1.0,0.0,N:o 19. 30 Lördagen den 19 Mars.,104.30839002267574,54.836252856054834,674.0362811791383,67.78370144706778,1892.0,852.9411764705882,0.0,1.0,0.0
i-RNV7KipUqBSZY7K5vUtd4M,riksdagen-records\data\1960\prot-1960--fk--001.xml,https://betalab.kb.se/prot-1960--fk--1/prot_1960__fk__1-014.jp2/_view ,15,0.0,0.0,stenografer:,185.38713195201746,283.7259100642398,302.071973827699,296.21698786581015,1960.0,736.8421052631578,1.0,0.0,0.0
i-BiLCcnUyaYvspmUzHXT3tp,riksdagen-records\data\1879\prot-1879--fk--026.xml,https://betalab.kb.se/prot-1879--fk--26/prot_1879__fk__26-005.jp2/_view ,6,0.0,0.0,"Beträffande sjelfva saken anser jag mig böra, långt ifrån att klandra, tvärtom tacka Lag-Utskottet för dess betänkande. Utskottet har redan undangjort ganska mycket genom erkännandet, i afseende å vigten deraf att hafva »ett större antal» jordegare. Utskottet har ock endast »för det närvarande» afstyrkt motionerna, och har för dess fogliga motstånd emot min, bland aunat, yttrat, att, då jag icke förebragt någon utredning om och i hvad mån de särskildt för Dalarne i ämnet gällande stadganden visat sig olämpliga, samt Utskottet i öfrigt derom saknade säkra upplysningar, Utskottet icke kunde tillstyrka bifall till min motion. Jag bekänner mina synder härutinnan och skall söka på bästa sätt godtgöra dem. Förhållandet är att det var mot slutet af motionstiden, som jag genom en tillfällighet fick uppmärksamheten fästad på de särskilda vådliga förhållanden som länge hotat och nu hänga öfver Dalarne. Herrarne hafva sett af betänkandet, att i denna provins jordafsöndringarna äro mycket talrika, äfvensom hvilka åtgärder som blifvit under långliga tider vidtagna för att hindra dessa afsöndringar. Detta har egentligen skett under två despotiska regeringar under Karl XI:s tid, men sedermera hufvudsakligast under 1789 års regime och under intrycket af ett slags reaktion mot den franska revolutionen och kanske till följd af en missuppfattning af förhållandena i England och Irland, der jord-delning länge varit bestridd, hvad angått eganderätt, men deremot hejdlöst och under de mest ogynsamma förhållanden fortgått — genom så kallad »letting» och »subletting» under de stora jordegarnes frånvaro eller »absenteism» — hvad beträffade arrenderätt, på tid, beroende af egares, förvaltares eller öfver-arrendators godtycke (till så kallad »tenamts at will».",181.2638580931264,91.84060721062619,899.6674057649667,542.314990512334,1879.0,277.77777777777777,0.0,0.0,0.0
i-242VAb8GFeathi9vPvCFJq,riksdagen-records\data\1972\prot-1972--045.xml,https://betalab.kb.se/prot-1972--45/prot_1972__45-072.jp2/_view ,73,0.0,0.0,"Herr talman! Jag kan självklart inte, med min fattningsförmåga, som journalist jämföra mig med rektorn vid journalisthögskolan, som har visat sin högtstående bildning i alla avseenden i de inlägg han nu har gjort. Jag är naturligtvis tacksam i allra högsta grad över att herr Carlshamre har blivit så klok, i varje fall i slutet av debatten, att han hellre väljer ordförandeskapet i socialutskottet än att bli regeringsledamot. Det är en viss friskhet som kännetecknar herr Carlshamre i det omdömet, men jag är inte säker på att herr Carlshamre kommer att pryda platsen i socialutskottets ordförandestol bättre än han prytt talarstolen i riksdagen idag.",253.63489499192244,121.50026413100898,911.1470113085622,291.60063391442156,1972.0,610.1694915254237,1.0,0.0,1.0
i-NtPHkAWvgrspaBzx4abxc8,riksdagen-records\data\1868\prot-1868--ak--0122.xml,https://betalab.kb.se/prot-1868--ak--0122/prot_1868__ak__0122-013.jp2/_view ,14,0.0,0.0,"Vinner nej, har Kammaren, med afslag å motionen, beslutat, att densamma icke må till någon åtgärd föranleda.",114.85714285714285,697.8361669242659,894.8571428571429,731.839258114374,1868.0,764.7058823529411,0.0,1.0,0.0
i-NUVWfL9fp417sDoLA6DeDu,riksdagen-records\data\1972\prot-1972--045.xml,https://betalab.kb.se/prot-1972--45/prot_1972__45-072.jp2/_view ,73,0.0,0.0,Utskottets hemställan bifölls.,287.5605815831987,800.8452192287374,546.0420032310178,810.8821975699947,1972.0,610.1694915254237,1.0,0.0,1.0
i-DMfszC6NLFWwMLmFkjaLtY,riksdagen-records\data\1916\prot-1916--fk--093.xml,https://betalab.kb.se/prot-1916--fk--93/prot_1916__fk__93-001.jp2/_view ,2,1.0,0.0,2 Tisdagen den 13 juni.,162.5141562853907,72.1336370539104,619.4790486976217,85.041761579347,1916.0,500.0,0.0,0.0,0.0
i-HDQPiPktBRuFMjRt7PH54A,riksdagen-records\data\1971\prot-1971--076.xml,https://betalab.kb.se/prot-1971--76/prot_1971__76-005.jp2/_view ,6,1.0,1.0,suppleant (för herr Nilsson) Nr 76,76.54723127035831,38.865546218487395,820.0325732899023,57.247899159663866,1971.0,49.01960784313725,0.0,0.0,1.0
i-A2yDs85o4eApYQaYWF1AfM,riksdagen-records\data\1928\prot-1928--ak--015.xml,https://betalab.kb.se/prot-1928--ak--15/prot_1928__ak__15-036.jp2/_view ,37,1.0,0.0,(Forts.),904.8625792811839,191.84820801124386,954.5454545454546,201.6865776528461,1928.0,720.0,1.0,1.0,0.0
i-8bHiUiQ6egZVfMpp5X7KaS,riksdagen-records\data\1915\prot-1915--ak--047.xml,https://betalab.kb.se/prot-1915--ak--47/prot_1915__ak__47-000.jp2/_view ,1,1.0,0.0,Andra kammarens protokoll 1915. Nr 47. 1,112.55656108597286,879.087452471483,777.7149321266968,894.6768060836501,1915.0,0.0,1.0,1.0,0.0
i-PyZxSuwaKz4bBVQrFK1y6L,riksdagen-records\data\1905\prot-1905--fk--012.xml,https://betalab.kb.se/prot-1905--fk--12/prot_1905__fk__12-003.jp2/_view ,4,0.0,0.0,vid kontoret i Kristianstad:,385.20258367586615,101.19047619047619,705.2260716382854,113.83928571428571,1905.0,250.0,0.0,0.0,0.0
i-LGvzJVaqNwk5LqXzirn8mn,riksdagen-records\data\1883\prot-1883--fk--012.xml,https://betalab.kb.se/prot-1883--fk--12/prot_1883__fk__12-003.jp2/_view ,4,0.0,0.0,"Då jag icke har kunnat dela den uppfattning, som inom Stats-Utskottet i den förevarande frågan har gjort sig gällande, har jag ansett det vara min pligt att redogöra för anledningen dertill.",175.51963048498845,253.75939849624064,922.6327944572748,313.90977443609023,1883.0,375.0,0.0,0.0,0.0
i-Vnz1osSPHT6P4aHFzaFNdS,riksdagen-records\data\1944\prot-1944--ak--032.xml,https://betalab.kb.se/prot-1944-höst-ak--32/prot_1944_höst_ak__32-060.jp2/_view ,61,0.0,0.0,Punkten A.,84.65608465608466,477.93594306049823,211.11111111111111,493.2384341637011,1944.0,697.6744186046512,1.0,1.0,0.0
i-2DePXGeV8ErhToBCQdin16,riksdagen-records\data\198586\prot-198586--051.xml,https://betalab.kb.se/prot-198586--51/prot_198586__51-055.jp2/_view ,56,0.0,0.0,"I den första reservationen — från centern och vpk — anser man sig tydligen ha ett underlag för att yxa till 15 milj. kr. Det yrkandet går tillbaka på centermotion 161, där motsvarande yrkande finns. Det är emellertid svårt",70.2179176755448,723.67717797969,718.321226795803,790.4863709246392,1985.0,859.375,0.0,0.0,1.0
i-GkoW7WcGc5mXuEGhWNUDiJ,riksdagen-records\data\1932\prot-1932--fk--041.xml,https://betalab.kb.se/prot-1932--fk--41/prot_1932__fk__41-018.jp2/_view ,19,0.0,0.0,"är det rätt naturligt om man i kommunalt intresserade kretsar ställde till sig frågan, vad innebörden i detta cirkulär skulle vara. Nu har herr finansministern här lämnat ett svar, som i vissa delar kanske inte är så lätt att tolka, därför att det är synnerligen vagt formulerat, men mot vilket inte heller, såvitt jag förstår, några bärande invändningar kunna göras.",71.65271966527196,190.57665260196907,858.786610878661,265.47116736990154,1932.0,818.1818181818182,1.0,0.0,0.0
i-QpT7sDqYkHVsSUevaJoGAo,riksdagen-records\data\1887\prot-1887-janmar-ak--010.xml,https://betalab.kb.se/prot-1887-janmar-ak--10/prot_1887_janmar_ak__10-029.jp2/_view ,30,1.0,1.0,"Ang. ändring södra domsaga tingshusbyggnadsskyldigheten skulle blifvit obei lagen Ad, hörigen utsträckt. Jag tror för min del, att beslutet i nämnda ddltasvtkort- Ärende icke kan anses origtigt. Jag anser nämligen att det är naden för domhafvandenas ovilkorliga rättighet att på tingsstället få utbyggnad och arbeta sina domar, och för att han det skall kunna göra, måste underhåll af man också bereda honom en tarflig bostad. Den farhågan, att tingshus och härigenom en obegränsad tyngd skulle läggas på allmänheten, är fängelse. Väl temligen ogrundad. |",63.71986222732491,81.35593220338983,935.1320321469575,213.5593220338983,1887.0,783.7837837837837,0.0,1.0,0.0
i-XwbaW4T6WYtSePsGvohfFf,riksdagen-records\data\1877\prot-1877--ak--017.xml,https://betalab.kb.se/prot-1877--ak--17/prot_1877__ak__17-012.jp2/_view ,13,0.0,0.0,"Jag är emellertid icke obenägen att gå in på Herr Sundins nyss framstälda förslag om införande på af honom angifvet ställe i Stats Utskottets kläm af ordet ""hufvudsakligen"". Utan att nemligen hysa den af Herr Jöns Rundbäck uttalade fruktan för att man derigenom så att säga inbjöde till ytterligare omstöpningar af det ifrågavarande embetsverket, understödjer jag nyss nämnda förslag af det principiella skäl, att jag anser det böra öfverlemnas till Kongl. Maj:t att vid ordnandet af ett embetsverk sjelf bestämma detaljerna dervid, på hvilka enligt min åsigt Riksdagen hvarken kan eller bör inlåta sig. Herr Sundins 1 och för sig oskyldiga förslag öfverensstämmer dessutom med hvad Herr Chefen för Sjöförsvarsdepartementet nyss yttrat om att åtskilliga förändrade bestämmelser, de må nu gälla grunden eller ej, måste införas 1 den nya instruktion för embetsverket, som kommer att utfärdas.",44.59691252144082,448.08336434685526,782.73299028016,671.3807219947897,1877.0,196.72131147540983,1.0,1.0,0.0
i-66TwrKXw68sKtvViFUn8bo,riksdagen-records\data\1877\prot-1877--ak--017.xml,https://betalab.kb.se/prot-1877--ak--17/prot_1877__ak__17-012.jp2/_view ,13,1.0,1.0,"med föreliggande förslag och förmå framlägga grundade skäl för detta Ang. Förvalt missnöje, då är det bättre att afslå alltsammans än att gifva sitt biningens a&/ fall deråt med uttryckligt vilkor att ändringar skola få vidtagas när ombildning. som helst. Jag har icke inom Stats-Utskottet kunnat understödja en = (Forte.) sådan åsigt och gör det icke heller nu, utan yrkar att Utskottets för-",40.59462550028588,89.3189430591738,902.8016009148084,170.45031633792334,1877.0,196.72131147540983,1.0,1.0,0.0
i-TDNMypHketzXyu6b7bMMYE,riksdagen-records\data\1940\prot-1940--fk--029.xml,https://betalab.kb.se/prot-1940--fk--29/prot_1940__fk__29-012.jp2/_view ,13,0.0,0.0,"nr 210, av herr Sten m. fl., i anledning av Kungl. Maj:ts proposition angående anslag till statliga åtgärder för tryggande av vedproduktionen m. m.",49.25847457627119,782.0240622788393,845.3389830508474,812.1019108280256,1940.0,923.0769230769231,1.0,0.0,0.0
i-JGY8qbxWq9Yr2jvpZMQBxf,riksdagen-records\data\1929\prot-1929--fk--034.xml,https://betalab.kb.se/prot-1929--fk--34/prot_1929__fk__34-014.jp2/_view ,15,0.0,0.0,"Jag har helt enkelt velat använda denna motion och detta utskottsutlåtande till utgångspunkt för denna erinran och till utgångspunkt för en vädjan, i den mån den kan från denna plats höras, till Kungl. Maj:t att om möjligt upptaga till förnyad prövning detta stora ärende, som i ett sammanhang icke har prövats, sedan det skedde i kommittébetänkandet av år 1921, ett kommittébetänkande, som icke lett och säkerligen icke leder till någonting.",54.039874081846804,337.7224199288256,844.700944386149,427.04626334519577,1929.0,208.955223880597,1.0,0.0,0.0
i-Hj5gQewfRuMeZac1QAgbf2,riksdagen-records\data\1969\prot-1969--ak--036.xml,https://betalab.kb.se/prot-1969-höst-ak--36/prot_1969_höst_ak__36-011.jp2/_view ,12,0.0,0.0,"moped dömd till 50 dagsböter>, var rubriken i Karlskoga-Kuriren den 6 september. I texten berättas det också om en yngling, som druckit en halv liter mellanöl innan han satte sig i en bil för att åka hem. Han hamnade i en poliskontroll och blodprovet visade 0,68 promille. Domen blev 40 dagsböter. »Våldsbrotten i våra bygder ökar starkt>, var rubriken i Tranås Tidning den 29 september. I texten kan vi läsa att poliskommissarien i ett distrikt framhåller, att våldsbrotten ökat så kraftigt, att man snart får anse att det i tätorterna är fara för den allmänna",128.82787750791974,657.3648887318968,507.91974656810976,891.5577534440126,1969.0,81.4814814814815,0.0,1.0,0.0
i-MNGirxS8Q8jsJDoratJz3W,riksdagen-records\data\1934\prot-1934--fk--020.xml,https://betalab.kb.se/prot-1934--fk--20/prot_1934__fk__20-027.jp2/_view ,28,0.0,0.0,"Det var också en annan sak, som herr Åström var inne på och som jag skall be att få säga ett ord om. Han syntes vilja göra gällande, att denna beskattning överhuvud taget icke är demokratisk. Det är ju känt, att socialdemokratien är emot indirekt beskattning överhuvud taget. Men man förbiser därvid en viktig sak: man skiljer icke på olika slag av indirekt beskattning. Vad som nu ifrågasättes är en socialt oantastlig beskattning; enär det gäller en skatt, som ingen behöver underkasta sig, om man icke vill. Tobak är ingen vare sig nödvändig eller nyttig vara. Och då kan man ju icke säga, att skatten kränker några demokratiska principer.",147.8352692713833,275.40867093105896,944.5617740232312,410.44776119402985,1934.0,509.4339622641509,0.0,0.0,0.0
i-7TwpFwtH44o5H5H2VmPA3A,riksdagen-records\data\1867\prot-1867--fk--0406.xml,https://betalab.kb.se/prot-1867--fk--0406/prot_1867__fk__0406-022.jp2/_view ,23,0.0,0.0,"gängligt behof, som eljest på annat sätt måste fyllas. Jag vågar sålunda föreslå, att af 1866 års bankovinst 1,500,000 R:dr måtte efter Fullmägtiges bepröfvande under år 1868 till Riksgälds-kontoret öfverlemnas.",90.23415191319246,100.64565134827193,869.7886921758995,152.29775921002658,1867.0,379.31034482758616,1.0,0.0,0.0
i-FMqeqmXpvjbjX3c2hxwKfR,riksdagen-records\data\1969\prot-1969--ak--021.xml,https://betalab.kb.se/prot-1969--ak--21/prot_1969__ak__21-019.jp2/_view ,20,0.0,0.0,Tisdagen den 6 maj Kl. 16.00,383.9238498149127,178.70990482904475,657.8529878371232,216.0733168840324,1969.0,253.33333333333334,0.0,1.0,0.0
i-EBKAUWYDHgkHzgnfVGX67D,riksdagen-records\data\1967\prot-1967--ak--011.xml,https://betalab.kb.se/prot-1967--ak--11/prot_1967__ak__11-015.jp2/_view ,16,0.0,0.0,tid informera personalen om förändringar. För närvarande arbetar man inom SJ med en totalprognos över tillgång och behov av arbetskraft under en 53- å 10-årsperiod. Arbetet härmed beräknas bli klart i år.,125.85212375458835,126.98974177573399,502.884111169376,216.8376370711001,1967.0,394.7368421052632,0.0,1.0,0.0
i-7p8APKM8sVspRZB8oLH9qv,riksdagen-records\data\1944\prot-1944--ak--004.xml,https://betalab.kb.se/prot-1944--ak--4/prot_1944__ak__4-002.jp2/_view ,3,0.0,0.0,"» Olsson i Oskarshamn, » Larsson i Nyköping,",117.33615221987314,418.6128803963199,368.9217758985201,448.690728945506,1944.0,71.42857142857143,1.0,1.0,0.0
i-3RSGAaZi7xJPfjCVnTmskp,riksdagen-records\data\1912\prot-1912--ak--046.xml,https://betalab.kb.se/prot-1912--ak--46/prot_1912__ak__46-048.jp2/_view ,49,0.0,0.0,"mindre, skulle väl rätteligen utöfvas på verkstäderna, där dessa ma-",62.2876557191393,204.6317388003037,803.510758776897,220.95671981776766,1912.0,813.5593220338984,1.0,1.0,0.0
i-P8XCowFTMa1dH9JAVoAcyS,riksdagen-records\data\198182\prot-198182--176.xml,https://betalab.kb.se/prot-198182--176/prot_198182__176-003.jp2/_view ,4,0.0,0.0,55,720.4918032786885,498.15886375591793,739.344262295082,508.1536033666492,1981.0,41.0958904109589,0.0,0.0,1.0
i-NqHmCP82izR5jkoCHdCyzh,riksdagen-records\data\197879\prot-197879--061.xml,https://betalab.kb.se/prot-197879--61/prot_197879__61-037.jp2/_view ,38,0.0,0.0,Innebörden av ett sådant allmänt hållet uttalande kan emellertid leda till olika tolkningar — självfallet beroende på vilka värderingar man kan ha för ett dylikt krav på en ”plan för skogsnäringen”.,64.00665004156276,509.8247477429634,738.1546134663341,560.2761550716941,1978.0,296.0,0.0,0.0,1.0
i-7pDG3fRPTHC8m4ZtwB7Jjq,riksdagen-records\data\1944\prot-1944--ak--032.xml,https://betalab.kb.se/prot-1944-höst-ak--32/prot_1944_höst_ak__32-060.jp2/_view ,61,0.0,0.0,"Herr talman! Säkerligen uttalar jag en enhällig uppfattning i kammaren, då jag uttrycker tillfredsställelse över att riksdagen 1 höst har blivit i tillfälle att behandla en fråga av denna innebörd. Det är väl allas vår gemensamma önskan, att man skall kunna bättre tillgodose folkpensionärerna än hittills skett. Om än uppfattningarna kunna gå isär rörande graden av och formerna för detta tillgodoseende, äro nog alla överens om att behovet härvidlag är klart ådagalagt.",68.78306878306879,563.3451957295373,868.2539682539683,666.9039145907474,1944.0,697.6744186046512,1.0,1.0,0.0
i-NAZHnT1zofQUkx1LsSth5m,riksdagen-records\data\1935\prot-1935--fk--018.xml,https://betalab.kb.se/prot-1935--fk--18/prot_1935__fk__18-006.jp2/_view ,7,0.0,0.0,Punkten 44. Lades till handlingarna.,81.23689727463312,365.3710247349823,324.9475890985325,401.0600706713781,1935.0,500.0,1.0,0.0,0.0
i-61tQn8cGHSDBFjF1z5gmKV,riksdagen-records\data\1892\prot-1892--ak--016.xml,https://betalab.kb.se/prot-1892--ak--16/prot_1892__ak__16-029.jp2/_view ,30,1.0,1.0,"Angående jag tror, cirka 70 godsvagnar, och vederbörande uttalat, att man",72.16494845360825,89.62623951182304,926.6895761741123,107.17009916094584,1892.0,500.0,0.0,1.0,0.0
i-BBmUxU74u1EKjtBCGiUgpj,riksdagen-records\data\1954\prot-1954--ak--025.xml,https://betalab.kb.se/prot-1954-höst-ak--25/prot_1954_höst_ak__25-011.jp2/_view ,12,1.0,0.0,Måndagen den 18 oktober 1954.,393.9554612937434,60.171919770773634,704.6659597030754,72.70773638968481,1954.0,578.9473684210526,0.0,1.0,0.0
i-Rrrr7DLLQueVVgiTtcfShF,riksdagen-records\data\1882\prot-1882--ak--042.xml,https://betalab.kb.se/prot-1882--ak--42/prot_1882__ak__42-014.jp2/_view ,15,1.0,0.0,nans domäner. (Forts.),809.2783505154639,134.26626323751893,930.1260022909507,162.25416036308624,1882.0,400.0,1.0,1.0,0.0
i-RB18TWVYbj4hLbY4Adeeij,riksdagen-records\data\1954\prot-1954--ak--016.xml,https://betalab.kb.se/prot-1954--ak--16/prot_1954__ak__16-137.jp2/_view ,138,1.0,0.0,138 Nr 16.,141.2924424972618,59.17788802267896,276.56078860898134,69.45428773919205,1954.0,878.2051282051282,0.0,1.0,0.0
i-MkjTgRpFNeTzoUjXz2hqo5,riksdagen-records\data\1882\prot-1882--ak--042.xml,https://betalab.kb.se/prot-1882--ak--42/prot_1882__ak__42-014.jp2/_view ,15,1.0,0.0,"Onsdagen den 26 April, e. m.",308.7056128293242,74.50832072617247,569.8739977090493,88.12405446293495,1882.0,400.0,1.0,1.0,0.0
i-WSMYtPr9Cqn13D2fYidAh1,riksdagen-records\data\1882\prot-1882--ak--042.xml,https://betalab.kb.se/prot-1882--ak--42/prot_1882__ak__42-014.jp2/_view ,15,0.0,0.0,Efter 5 års tjenstgöring kan lönen ökas med 600,632.8751431844215,417.1709531013616,798.3963344788087,454.2360060514372,1882.0,400.0,1.0,1.0,0.0
i-WXpTjF8WFtq38Sv7rXg2Wt,riksdagen-records\data\1920\prot-1920--ak--068.xml,https://betalab.kb.se/prot-1920--ak--68/prot_1920__ak__68-023.jp2/_view ,24,0.0,0.0,"Sedan framkastade herr Magnusson den beskyllningen, att arbetarna oftare bryter det fria avtalet. Ja, om herr Magnusson hade reda på sakförhållandena, skulle han icke fällt denna beskyllning. Brytes det fria avtalet, vill jag påstå, att då är nog orsaken den, att arbetsgivaren å sin sida icke följt avtalet och således själv brutit det. Då nödgas arbetarna tillgripa vissa åtgärder för att få arbetsgivaren att följa avtalet. Dylika erfarenheter ha vi fått göra i rikt mått.",169.84304932735424,533.7121212121212,903.0269058295964,656.8181818181819,1920.0,676.4705882352941,0.0,1.0,0.0
i-MdcLd7J6xGzKaTDTzhCQgM,riksdagen-records\data\1914\prot-1914-b-fk--059.xml,https://betalab.kb.se/prot-1914-b-fk--59/prot_1914_b_fk__59-058.jp2/_view ,59,1.0,0.0,(Forts.),856.3348416289592,186.51092690278824,910.6334841628959,198.5681989449887,1914.0,966.6666666666666,1.0,0.0,0.0
